filmtv_id,titolo_originale,anno,genere,durata,paese,registi,attori,voto_medio,humor,ritmo,impegno,tensione,erotismo
427,amsterdamned,1988,thriller,111,olanda,dick_maas,huub_stapel,6.7,1,3,1,4,1
428,amy,1981,drammatico,100,usa,vincent_mceveety,jenny_agutter,6.0,0,2,2,2,0
429,anastasia,1956,commedia,105,usa,anatole_litvak,ingrid_bergman,6.8,2,2,2,3,1
430,anatomy_of_a_murder,1959,drammatico,160,usa,otto_preminger,james_stewart,8.1,1,3,3,3,1
431,lanatra_allarancia,1975,commedia,110,italia,luciano_salce,john_richardson,4.9,2,1,0,0,1
432,anche_gli_angeli_mangiano_fagioli,1973,commedia,128,italia,eb_clucher_enzo_barboni,giuliano_gemma,6.1,2,2,1,1,0
433,ghoulies_go_to_college,1989,horror,87,usa,john_carl_buechler,kevin_mccarthy,4.6,0,2,0,2,0
434,anche_se_volessi_lavorare_che_faccio,1972,commedia,99,italia,flavio_mogherini,ninetto_davoli,5.9,2,2,0,1,0
435,another__hrs,1990,poliziesco,95,usa,walter_hill,nick_nolte,5.9,3,3,0,2,0
436,sweet_hearts_dance,1988,commedia,100,usa,robert_greenwald,susan_sarandon,5.7,1,2,0,2,0
437,once_more_with_feeling,1960,commedia,92,usa,stanley_donen,yul_brynner,6.8,3,3,1,1,2
438,and_the_pursuit_of_happiness,1986,documentario,91,usa,louis_malle,attori_non_professionisti,5.3,1,1,2,0,0
439,andrej_rublev,1969,drammatico,174,urss,andrei_tarkovsky,anatolij_solonicyn,8.9,1,2,4,3,1
440,andremo_in_citta,1966,drammatico,95,italia,nelo_risi,geraldine_chaplin,6.3,0,2,2,2,0
441,android,1982,fantasy,80,usa,aaron_lipstadt,klaus_kinski,7.0,0,3,0,3,1
442,the_andromeda_strain,1971,fantasy,120,usa,robert_wise,arthur_hill,6.6,0,2,1,3,0
445,angel_heart,1987,thriller,115,usa,alan_parker,robert_de_niro,6.7,1,3,2,4,2
447,angel,1984,thriller,89,usa,robert_vincent_o,donna_wilkes,6.4,0,2,0,2,0
449,angela_come_te,1988,commedia,84,italia,anna_brasi,barbara_de_rossi,4.8,1,2,0,1,1
450,pocketful_of_miracles,1961,commedia,136,usa,frank_capra,glenn_ford,8.0,2,3,0,2,0
451,hells_angels_on_wheels,1967,drammatico,93,usa,richard_rush,jack_nicholson,5.2,0,2,1,3,1
455,angeli_senza_paradiso,1970,musicale,91,italia,ettore_m_fizzarotti,romina_power,3.4,0,2,0,1,0
457,angelique_et_le_sultan,1968,avventura,99,francia,bernard_borderie,michele_mercier,5.7,0,2,0,1,1
458,el_nino_y_el_papa,1986,drammatico,95,messico,rodrigo_castano,christopher_lago,3.5,1,2,3,1,0
459,an_angel_at_my_table,1990,biografico,158,nuova_zelanda,jane_campion,kerry_fox,7.6,1,3,4,3,2
461,der_blaue_engel,1930,drammatico,107,germania,josef_von_sternberg,marlene_dietrich,8.3,1,3,1,3,2
462,langelo_bianco,1955,drammatico,95,italia,raffaello_matarazzo,amedeo_nazzari,6.8,0,2,2,3,1
464,langelo_con_la_pistola,1991,poliziesco,88,italia,damiano_damiani,tahnee_welch,4.0,0,2,1,2,1
465,almost_an_angel,1990,fantasy,95,usa,john_cornell,paul_hogan,5.1,1,3,0,1,0
473,black_angel,1946,thriller,83,usa,roy_william_neill,dan_duryea,6.9,0,1,2,1,0
475,scarlet_angel,1952,avventura,81,usa,sidney_salkow,yvonne_de_carlo,6.0,1,2,0,1,0
478,gaslight,1944,thriller,109,usa,george_cukor,ingrid_bergman,7.8,2,4,3,4,2
480,unanguilla_da__milioni,1971,thriller,105,italia,salvatore_samperi,ottavia_piccolo,5.5,1,1,0,1,0
481,a_stolen_life,1946,melo,103,usa,curtis_bernhardt,bette_davis,7.0,0,2,1,2,0
482,heaven_knows_mrallison,1957,melo,107,usa,john_huston,robert_mitchum,7.6,1,2,2,3,1
483,animali_metropolitani,1987,grottesco,84,italia,steno,donald_pleasence,3.7,1,2,0,0,0
484,animali_pazzi,1939,commedia,72,italia,carlo_ludovico_bragaglia,toto,5.5,3,3,0,0,0
485,till_the_end_of_time,1946,drammatico,105,usa,edward_dmytryk,dorothy_mcguire,6.8,0,3,3,2,0
486,the_lonely_guy,1984,commedia,86,usa,arthur_hiller,steve_martin,6.6,2,1,0,0,0
487,possessed,1947,melo,108,usa,curtis_bernhardt,joan_crawford,8.0,0,2,1,3,0
490,walk_on_the_wild_side,1962,drammatico,112,usa,edward_dmytryk,laurence_harvey,6.2,0,2,1,2,0
492,anne_of_the_thousand_days,1970,storico,144,usa,charles_jarrott,richard_burton,6.8,0,2,2,2,1
493,the_miracle_worker,1962,drammatico,107,usa,arthur_penn,anne_bancroft,8.6,2,3,5,4,0
494,anna_and_the_king_of_siam,1946,drammatico,128,usa,john_cromwell,irene_dunne,7.0,1,3,0,1,1
495,anna_karenina,1947,drammatico,123,gran_bretagna,julien_duvivier,vivien_leigh,7.0,0,2,0,2,1
498,hope_and_glory,1987,drammatico,98,gran_bretagna,john_boorman,sebastian_rice_edwards,6.8,1,3,2,2,1
499,die_bleierne_zeit,1981,drammatico,106,germania,margarethe_von_trotta,jutta_lampe,7.8,0,3,4,4,0
500,anni_facili,1953,commedia,106,italia,luigi_zampa,nino_taranto,7.5,2,2,1,0,0
501,largent_de_poche,1976,commedia,104,francia,francois_truffaut,nicole_felix,7.8,2,3,3,1,0
502,les_annees_lumiere,1981,drammatico,110,svizzera,alain_tanner,trevor_howard,7.8,1,2,3,3,0
505,anni_ruggenti,1962,commedia,110,italia,luigi_zampa,nino_manfredi,7.9,3,2,3,1,0
506,gallipoli,1981,guerra,120,australia,peter_weir,mel_gibson,7.7,2,3,3,3,1
507,jupiters_darling,1954,musicale,96,usa,george_sidney,esther_williams,5.9,2,2,0,1,0
509,anno__i_gladiatori_del_futuro,1983,fantasy,95,germania,kevin_mancuso,donald_o,4.2,1,3,0,2,0
510,neon_city,1992,fantasy,105,usa,monte_markham,michael_ironside,6.1,0,2,0,1,0
511,battle_for_the_planet_of_the_apes,1973,fantasy,92,usa,j_lee_thompson,roddy_mcdowall,6.0,0,2,0,1,0
512,lannee_derniere_a_marienbad,1961,drammatico,90,francia,alain_resnais,delphine_seyrig,7.8,0,1,4,2,1
513,the_year_of_living_dangerously,1982,drammatico,115,australia,peter_weir,mel_gibson,7.3,1,3,3,3,1
514,lonely_hearts,1991,thriller,106,usa,andrew_lane,beverly_d,8.0,1,3,0,1,1
515,dying_to_love_you,1992,thriller,90,usa,robert_iscove,tim_matheson,6.5,1,2,0,2,2
519,another_time_another_place,1983,drammatico,101,gran_bretagna,michael_radford,phyllis_logan,7.0,0,2,2,2,0
520,antarctica,1983,avventura,99,giappone,koreyoshi_kurahara,ken_takakura,6.7,0,2,2,2,0
521,lanticristo,1974,horror,115,italia,alberto_de_martino,carla_gravina,5.5,2,3,2,3,3
523,lantimiracolo,1963,documentario,87,italia,elio_piccon,riccardo_cucciolla,7.0,0,2,4,1,0
524,antologia_dada_e_surrealista,1923,fantasy,100,francia,man_ray,pierre_batcheff,9.4,2,4,2,1,2
528,antonio_di_padova,1949,biografico,90,italia,piero_francisci,aldo_fiorelli,2.4,0,1,1,1,0
529,antonio_e_placido__attenti_ragazzi_chi_rompe_paga,1975,commedia,90,italia,giorgio_ferroni,brad_harris,5.7,2,2,0,0,0
530,wings_of_the_apache,1990,azione,86,usa,david_green,nicolas_cage,4.6,1,2,0,1,1
534,una_storia_moderna__lape_regina,1963,grottesco,87,italia,marco_ferreri,marina_vlady,7.4,4,4,3,4,4
535,apocalypse_domani,1980,horror,96,italia,antonio_margheriti,john_saxon,5.0,0,2,0,2,0
536,apparizione,1944,commedia,68,italia,jean_de_limur,alida_valli,6.7,1,2,0,0,0
537,bachelor_flat,1962,commedia,90,usa,frank_tashlin,tuesday_weld,7.8,3,3,0,1,1
540,appassionatamente,1954,drammatico,102,italia,giacomo_gentilomo,amedeo_nazzari,4.8,0,2,0,2,0
541,appuntamento_a_liverpool,1988,drammatico,99,italia,marco_tullio_giordana,isabella_ferrari,4.9,0,2,2,2,0
543,blind_date,1987,commedia,96,usa,blake_edwards,bruce_willis,6.8,3,3,0,1,2
546,lagression,1975,thriller,100,francia,gerard_pires,jeanlouis_trintignant,5.2,0,2,1,2,1
547,date_with_an_angel,1987,fantasy,105,usa,tom_mcloughlin,michael_e_knight,3.7,1,2,0,1,0
548,lappuntamento_dove_come_quando,1977,commedia,91,italia,giuliano_biagetti,renzo_montagnani,4.3,1,2,0,0,2
550,appuntamento_in_nero,1990,thriller,79,italia,antonio_bonifacio,mirella_banti,3.8,0,2,0,1,0
552,yours_mine_and_ours,1968,commedia,111,usa,melville_shavelson,lucille_ball,7.3,2,2,0,1,0
553,april_in_paris,1952,musicale,101,usa,david_butler,doris_day,5.8,1,2,0,1,0
554,laigle_a_deux_tetes,1948,drammatico,95,francia,jean_cocteau,jean_marais,7.2,0,2,2,2,0
559,iron_eagle_ii,1988,guerra,103,canada,sidney_j_furie,louis_gossett_jr,4.3,0,2,0,2,0
560,strategic_air_commando,1955,guerra,114,usa,anthony_mann,james_stewart,6.9,0,2,0,2,0
561,arachnophobia,1990,thriller,105,usa,frank_marshall,jeff_daniels,6.6,1,2,1,3,0
562,aragosta_a_colazione,1979,commedia,98,italia,giorgio_capitani,enrico_montesano,5.4,3,3,1,0,2
563,larcangelo,1969,commedia,105,italia,giorgio_capitani,vittorio_gassman,5.1,2,2,0,2,2
565,quentin_durward,1955,avventura,101,gran_bretagna,richard_thorpe,robert_taylor,6.1,1,3,0,1,0
566,larciere_di_fuoco,1971,avventura,107,italia,giorgio_ferroni,giuliano_gemma,4.4,1,2,0,1,0
567,ofelas,1987,avventura,87,norvegia,nils_gaup,mikkel_gaup,7.4,1,2,2,3,0
569,sword_of_sherwood_forest,1960,avventura,77,gran_bretagna,terence_fisher,richard_greene,5.8,2,2,0,1,0
570,air_force,1943,guerra,124,usa,howard_hawks,john_garfield,7.9,1,3,3,2,0
571,arch_of_triumph,1948,drammatico,120,usa,lewis_milestone,ingrid_bergman,6.7,0,2,1,3,0
574,geheimcode_wildganse,1985,azione,93,italia,antonio_margheriti,lewis_collins,4.9,0,2,0,2,0
575,spitfire,1934,drammatico,92,usa,john_cromwell,katharine_hepburn,5.0,0,2,0,2,0
576,the_argonauts,1963,mitologico,95,usa,don_chaffey,todd_armstrong,7.3,1,2,0,2,0
577,aria,1987,musicale,102,gran_bretagna,robert_altman,john_hurt,6.0,1,2,1,1,2
578,aria_di_paese,1933,commedia,63,italia,eugenio_de_liguoro,erminio_macario,6.3,2,2,0,0,0
579,laria_serena_dellovest,1990,commedia,115,italia,silvio_soldini,fabrizio_bentivoglio,7.6,3,3,4,2,3
580,a_dry_white_season,1989,drammatico,107,usa,euzhan_palcy,donald_sutherland,6.7,0,2,4,2,0
581,mean_dog_blues,1978,drammatico,108,usa,mel_stuart,gregg_henry,6.5,0,2,3,3,0
582,arizona_colt,1966,western,95,italia,michele_lupo,giuliano_gemma,5.2,0,2,0,1,0
583,arizona_si_scateno_e_li_fece_fuori_tutti,1970,western,102,italia,sergio_martino,anthony_steffen,4.6,1,2,0,1,0
584,gun_glory,1957,western,89,usa,roy_rowland,stewart_granger,4.8,0,2,0,1,0
586,lethal_weapon,1987,azione,106,usa,richard_donner,mel_gibson,7.1,1,3,0,3,0
587,lethal_weapon_,1989,azione,114,usa,richard_donner,mel_gibson,6.8,2,3,1,3,1
588,dark_angel,1990,azione,91,usa,craig_r_baxley,dolph_lundgren,5.3,0,2,0,2,0
590,larmee_des_ombres,1969,guerra,140,francia,jeanpierre_melville,lino_ventura,8.0,0,3,4,4,0
591,larmata_ritorna,1983,drammatico,105,francia,luciano_tovoli,marcello_mastroianni,6.2,0,2,4,2,0
592,the_killing_time,1987,thriller,94,usa,rick_king,beau_bridges,5.3,0,2,0,2,1
593,hardi_pardaillan,1963,avventura,93,francia,bernard_borderie,gerard_barray,5.4,0,2,0,2,0
594,armiamoci_e_partite,1971,commedia,106,italia,nando_cicero,franco_franchi,5.9,2,2,0,0,0
596,arrangiatevi,1959,commedia,106,italia,mauro_bolognini,toto,7.2,4,3,2,2,1
600,arriva_dorellik,1967,commedia,96,italia,steno,johnny_dorelli,5.5,2,2,0,1,0
602,meet_john_doe,1941,commedia,135,usa,frank_capra,gary_cooper,7.6,2,2,3,1,0
603,arriva_sabata,1970,western,95,italia,tulio_demicheli,anthony_steffen,4.3,1,2,0,2,0
604,comes_a_horseman,1978,western,120,usa,alan_j_pakula,jane_fonda,6.8,0,2,1,2,0
605,here_come_the_girls,1953,musicale,78,usa,claude_binyon,bob_hope,4.5,1,2,0,0,0
606,arrivano_django_e_sartana_e_la_fine,1970,western,89,italia,demofilo_fidani,jack_betts,3.2,1,2,1,2,0
608,arrivano_i_bersaglieri,1980,commedia,120,italia,luigi_magni,ugo_tognazzi,5.3,2,3,2,2,2
610,arrivano_i_dollari,1957,commedia,89,italia,mario_costa,alberto_sordi,5.7,2,2,0,0,0
612,arrivano_i_gatti,1980,commedia,95,italia,carlo_vanzina,jerry_cala,5.2,2,2,0,0,0
613,arrivano_i_miei,1983,commedia,95,italia,nini_salerno,nini_salerno,4.0,2,1,0,1,2
614,arrivano_i_nostri,1951,commedia,112,italia,mario_mattoli,walter_chiari,5.3,2,3,0,1,0
615,arrivano_i_titani,1962,mitologico,110,italia,duccio_tessari,giuliano_gemma,7.1,2,3,0,0,1
617,arise_my_love,1940,avventura,118,usa,mitchell_leisen,claudette_colbert,7.0,2,2,0,1,0
619,au_revoir_les_enfants,1987,drammatico,103,francia,louis_malle,gaspard_manesse,7.8,1,2,4,3,0
624,arsenic_and_old_lace,1944,commedia,113,usa,frank_capra,cary_grant,8.1,3,3,2,2,0
625,rembrandt,1937,biografico,85,gran_bretagna,alexander_korda,charles_laughton,7.6,2,2,1,1,0
627,arthur,1981,commedia,97,usa,steve_gordon,dudley_moore,6.8,2,2,0,1,0
628,de_lift,1983,horror,98,olanda,dick_maas,huub_stapel,6.3,1,3,1,3,0
629,nightmare_on_the_th_floor,1990,thriller,120,usa,walter_grauman,michele_greene,7.6,3,3,2,3,1
630,asphalt,1929,drammatico,72,germania,joe_may,albert_steinruck,7.9,0,3,3,3,2
631,classe_tous_risques,1960,noir,110,francia,claude_sautet,lino_ventura,7.6,0,2,1,3,0
632,ashanti,1979,avventura,118,usa,richard_fleischer,michael_caine,4.5,1,2,2,2,1
633,asilo_di_polizia,1986,commedia,93,italia,filippo_ottoni,david_landsberg,3.8,1,1,0,0,1
634,wait_until_spring_bandini,1989,commedia,105,italia,dominique_deruddere,ornella_muti,4.8,1,2,0,0,1
635,meet_me_after_the_show,1951,musicale,88,usa,richard_sale,betty_grable,6.5,1,1,0,1,0
638,assassination,1986,azione,89,usa,peter_r_hunt,charles_bronson,4.8,0,3,0,1,0
646,le_hasard_et_la_violence,1973,thriller,85,francia,philippe_labro,yves_montand,4.0,0,2,0,1,0
648,the_mirror_crackd,1980,thriller,108,gran_bretagna,guy_hamilton,angela_lansbury,5.7,1,2,0,2,0
651,the_killing_of_sister_george,1968,drammatico,138,usa,robert_aldrich,beryl_reid,7.3,2,3,3,2,2
653,secret_sins_of_the_father,1994,drammatico,100,usa,beau_bridges,beau_bridges,8.5,0,2,1,3,0
655,the_eiger_sanction,1975,spionaggio,129,usa,clint_eastwood,clint_eastwood,6.3,3,3,1,3,2
657,lassassin_habite_au_,1942,poliziesco,84,francia,henrigeorges_clouzot,pierre_fresnay,7.5,3,3,2,3,2
661,the_green_man,1956,commedia,80,gran_bretagna,robert_day,alastair_sim,7.5,2,2,0,2,0
662,the_stone_killer,1973,azione,95,usa,michael_winner,charles_bronson,5.9,1,2,1,2,0
665,friday_the_th_part_,1981,horror,87,usa,steve_miner,amy_steel,6.6,0,2,0,3,1
669,lassedio_dellalcazar,1940,guerra,112,italia,augusto_genina,fosco_giachetti,5.9,1,2,0,2,0
672,assicurasi_vergine,1967,grottesco,97,italia,giorgio_bianchi,romina_power,2.3,2,2,0,1,0
673,lassistente_sociale_tutto_pepe,1981,commedia,91,italia,nando_cicero,nadia_cassini,3.9,1,0,0,0,1
674,asso,1981,commedia,95,italia,castellano__pipolo,adriano_celentano,5.2,3,1,0,0,1
675,ace_in_the_hole,1951,drammatico,112,usa,billy_wilder,kirk_douglas,8.5,1,3,2,3,1
676,the_card,1952,commedia,91,gran_bretagna,ronald_neame,alec_guinness,7.6,2,3,0,2,1
677,true_confessions,1981,drammatico,103,usa,ulu_grosbard,robert_de_niro,6.9,1,2,3,3,0
680,the_quatermass_experiment,1955,fantasy,82,gran_bretagna,val_guest,brian_donlevy,7.3,0,2,1,3,0
681,atlantide,1921,avventura,126,francia,jacques_feyder,stacia_napierkowska,7.5,0,2,1,3,1
684,raid_on_rommel,1971,guerra,104,usa,henry_hathaway,richard_burton,4.7,0,2,1,1,0
687,north_sea_hijack,1979,avventura,93,gran_bretagna,andrew_mclaglen,roger_moore,6.3,0,2,0,2,0
690,sailor_beware,1951,commedia,108,usa,hal_walker,jerry_lewis,6.8,3,3,0,0,0
692,grand_theft_auto,1977,commedia,105,usa,ron_howard,ron_howard,6.0,2,2,1,1,1
693,attenti_al_buffone,1976,drammatico,110,italia,alberto_bevilacqua,nino_manfredi,4.5,3,2,3,2,4
694,the_object_of_beauty,1990,commedia,102,gran_bretagna,michael_lindsayhogg,john_malkovich,5.5,2,2,0,1,0
695,lattico,1962,commedia,95,italia,gianni_puccini,daniela_rocca,5.3,2,2,0,1,0
696,attila,1953,avventura,100,italia,pietro_francisci,anthony_quinn,5.0,0,2,0,1,0
698,dead_poets_society,1989,drammatico,129,usa,peter_weir,robin_williams,7.6,2,3,3,3,0
699,atto_di_dolore,1990,drammatico,108,italia,pasquale_squitieri,claudia_cardinale,3.3,0,2,1,2,0
700,total_recall,1990,fantasy,109,usa,paul_verhoeven,arnold_schwarzenegger,7.1,1,3,1,3,2
702,fatal_attraction,1987,drammatico,120,usa,adrian_lyne,michael_douglas,6.9,0,2,1,3,2
706,auguri_e_figli_maschi,1951,commedia,90,italia,giorgio_simonelli,delia_scala,2.5,1,2,0,1,0
707,australia,1989,drammatico,118,francia,jeanjacques_andrien,jeremy_irons,6.1,0,2,0,2,1
708,the_shout,1978,drammatico,82,gran_bretagna,jerzy_skolimowski,alan_bates,7.8,0,3,3,3,2
710,delusion,1990,thriller,100,usa,carl_colpaert,jim_metzler,6.8,0,3,1,3,1
711,avalanche_express,1979,spionaggio,85,usa,mark_robson,robert_shaw,4.5,0,2,0,2,0
712,avanti_ce_posto,1942,commedia,82,italia,mario_bonnard,aldo_fabrizi,6.8,2,2,0,2,0
717,the_ewok_adventure,1984,fantasy,100,usa,john_korty,eric_walker,5.4,0,2,0,0,0
718,the_poseidon_adventure,1972,catastrofico,118,usa,ronald_neame,gene_hackman,6.9,0,2,2,4,0
720,the_divorce_of_lady_x,1938,commedia,92,gran_bretagna,tim_whelan,merle_oberon,7.8,2,2,0,1,0
723,unavventura_di_salvator_rosa,1940,avventura,96,italia,alessandro_blasetti,gino_cervi,6.8,1,2,1,2,0
724,laventure_cest_laventure,1972,commedia,123,francia,claude_lelouch,lino_ventura,6.4,2,3,0,1,1
725,desperate_journey,1942,guerra,107,usa,raoul_walsh,errol_flynn,7.2,0,2,2,2,0
726,harem_holiday,1965,musicale,76,usa,gene_nelson,elvis_presley,6.5,1,2,0,0,0
729,the_wonderful_world_of_the_brothers_grimm,1964,biografico,135,usa,henry_levin,laurence_harvey,7.2,2,3,1,3,1
733,alices_adventures_in_wonderland,1972,fantasy,96,gran_bretagna,william_sterling,fiona_fullerton,4.0,0,2,1,1,0
735,the_adventures_of_don_juan,1949,avventura,110,usa,vincent_sherman,errol_flynn,7.3,1,3,0,2,1
736,the_adventures_of_gerard,1970,commedia,90,gran_bretagna,jerzy_skolimowski,peter_mcenery,5.8,1,2,1,1,1
738,the_adventures_of_huckleberry_finn,1960,avventura,107,usa,michael_curtiz,eddie_hodges,6.7,2,3,0,2,0
739,le_avventure_di_mandrin,1952,avventura,95,italia,mario_soldati,raf_vallone,5.3,0,2,0,1,0
740,le_avventure_di_mary_read,1961,avventura,89,italia,umberto_lenzi,lisa_gastoni,3.6,1,2,0,2,1
741,mister_cory,1957,drammatico,92,usa,blake_edwards,tony_curtis,7.5,1,3,3,2,1
742,oliver_twist,1948,drammatico,116,gran_bretagna,david_lean,john_howard_davies,7.9,0,2,2,3,0
744,le_avventure_di_pinocchio,1947,fantasy,100,italia,giannetto_guardone,alessandro_tomei,5.9,1,2,0,1,0
745,the_new_adventures_of_pippi_longstocking,1988,avventura,97,usa,ken_annakin,tami_erin,4.1,3,3,2,1,0
750,omar_khayyam,1956,avventura,101,usa,william_dieterle,cornel_wilde,4.2,0,2,0,1,0
752,lavventuriera_del_piano_di_sopra,1941,commedia,80,italia,raffaello_matarazzo,vittorio_de_sica,5.3,2,2,0,1,0
755,high_road_to_china,1982,avventura,103,usa,brian_g_hutton,tom_selleck,5.8,0,2,1,1,0
756,only_angels_have_wings,1939,drammatico,121,usa,howard_hawks,cary_grant,8.1,3,4,3,3,3
757,allan_quatermain_and_the_lost_city_of_gold,1987,avventura,93,usa,gary_nelson,richard_chamberlain,5.3,1,2,0,1,1
758,plymouth_adventure,1952,avventura,105,usa,clarence_brown,spencer_tracy,6.2,1,2,1,1,0
759,dodge_city,1939,western,104,usa,michael_curtiz,errol_flynn,6.8,1,3,1,2,0
761,lavventuriero,1967,avventura,105,italia,terence_young,anthony_quinn,6.0,1,2,0,1,0
762,tendre_voyou,1966,commedia,97,francia,jean_becker,jeanpaul_belmondo,5.6,2,2,0,1,1
763,lavventuriero_della_tortuga,1965,avventura,91,italia,luigi_capuano,guy_madison,4.0,0,2,0,2,0
764,escape_to_burma,1955,avventura,75,usa,allan_dwan,robert_ryan,7.8,0,3,1,3,0
765,macao,1952,poliziesco,81,usa,josef_von_sternberg,robert_mitchum,6.7,0,2,0,3,1
766,the_return_of_bad_men,1948,western,90,usa,ray_enright,randolph_scott,6.0,0,2,1,2,0
767,two_mules_for_sister_sarah,1970,western,114,usa,don_siegel,clint_eastwood,7.3,2,2,1,2,1
768,azzurro_profondo,1992,avventura,95,italia,filippo_de_luigi,franco_nero,4.5,0,2,2,2,0
770,baby_doll,1956,drammatico,114,usa,elia_kazan,carroll_baker,7.0,0,2,1,3,3
771,baby_secret_of_the_lost_legend,1985,fantasy,98,usa,bill_l_norton,william_katt,6.5,2,2,0,2,0
772,its_alive,1974,horror,91,usa,larry_cohen,john_p_ryan,7.0,0,3,0,3,0
773,bachelor_party,1984,commedia,105,usa,neal_israel,tom_hanks,5.2,1,2,0,0,1
774,kiss_me_stupid,1964,commedia,123,usa,billy_wilder,kim_novak,8.3,4,4,3,3,4
775,il_bacio,1974,drammatico,105,italia,mario_lanfranchi,martine_beswick,3.8,0,2,0,1,1
777,killers_kiss,1955,noir,67,usa,stanley_kubrick,frank_silvera,7.1,2,3,3,3,2
778,kiss_of_the_spider_woman,1985,drammatico,119,usa,hector_babenco,william_hurt,7.7,1,2,4,3,2
779,kiss_of_death,1947,poliziesco,100,usa,henry_hathaway,victor_mature,7.6,1,4,3,4,1
780,cat_people,1982,horror,118,usa,paul_schrader,nastassja_kinski,6.7,0,1,0,2,2
785,one_touch_of_venus,1948,commedia,81,usa,william_a_seiter,ava_gardner,6.5,2,3,0,0,0
787,kiss_me_deadly,1955,noir,105,usa,robert_aldrich,ralph_meeker,7.9,1,3,3,3,1
789,bad_boys,1983,drammatico,105,usa,rick_rosenthal,sean_penn,6.8,0,3,0,4,1
790,bada_alla_tua_pelle_spirito_santo,1972,western,92,italia,roberto_mauri,vassili_karis,2.7,0,1,0,2,0
791,reach_for_the_sky,1956,guerra,130,gran_bretagna,lewis_gilbert,kenneth_more,7.1,1,2,2,2,0
793,out_of_rosenheim,1987,commedia,108,germania,percy_adlon,marianne_sagebrecht,7.5,3,2,0,1,1
794,thunder_in_the_east,1953,avventura,98,usa,charles_vidor,alan_ladd,6.4,0,2,0,2,0
795,lifeguard,1976,drammatico,96,usa,daniel_petrie,sam_elliott,6.0,0,2,1,2,0
796,thunder_bay,1953,drammatico,102,usa,anthony_mann,james_stewart,7.1,1,3,1,3,0
798,the_whales_of_august,1987,commedia,93,usa,lindsay_anderson,lillian_gish,7.8,1,2,3,1,0
799,ball_of_fire,1941,commedia,111,usa,howard_hawks,gary_cooper,8.1,3,3,1,1,1
800,dances_with_wolves,1990,western,180,usa,kevin_costner,kevin_costner,8.0,1,2,4,2,1
803,dance_with_a_stranger,1985,drammatico,99,gran_bretagna,mike_newell,miranda_richardson,6.8,0,2,2,2,1
804,slow_dancing_in_the_big_city,1978,drammatico,110,usa,john_g_avildsen,paul_sorvino,7.5,1,2,1,2,0
805,la_ballata_dei_mariti,1963,commedia,100,italia,fabrizio_taglioni,memmo_carotenuto,4.5,2,2,0,0,0
808,paint_your_wagon,1969,musicale,143,usa,joshua_logan,lee_marvin,5.5,1,2,0,1,1
813,spaceballs,1987,commedia,97,usa,mel_brooks,mel_brooks,6.0,2,2,0,0,0
817,i_bambini_ci_guardano,1944,drammatico,90,italia,vittorio_de_sica,luciano_de_ambrosis,7.6,1,3,4,3,0
820,the_golden_child,1986,commedia,93,usa,michael_ritchie,eddie_murphy,4.2,1,2,0,1,0
821,cherry_,1988,fantasy,83,usa,steve_dejarnatt,melanie_griffith,5.8,2,2,0,2,1
823,la_bambolona,1968,commedia,107,italia,franco_giraldi,ugo_tognazzi,6.9,2,2,0,0,0
824,banana_joe,1982,commedia,92,italia,steno,bud_spencer,6.1,3,2,1,0,0
825,la_banca_di_monate,1976,commedia,106,italia,francesco_massaro,walter_chiari,4.3,1,2,0,1,1
826,le_banquet,1989,commedia,86,francia,marco_ferreri,irene_papas,6.8,2,2,2,0,1
828,la_banquiere,1980,biografico,118,francia,francis_girod,romy_schneider,6.5,0,2,2,2,0
830,goodbye_pork_pie,1981,commedia,101,nuova_zelanda,geoff_murphy,kelly_johnston,6.8,2,2,0,1,0
